id,label,timeset,3,2,0,1,4,5,modularity_class,eigencentrality,author-year,citation
1800878730888470099,"SL Rubenstein, 2007",,2007,SL Rubenstein,http://onlinelibrary.wiley.com/doi/10.1525/can.2007.22.3.357/full,"Circulation, accumulation, and the power of Shuar shrunken heads",38,"https://scholar.google.com/scholar?cites=1800878730888470099&as_sdt=20000005&sciodt=0,21&hl=en",7,0.03948798862559584,"SL Rubenstein, 2007","SL Rubenstein, 2007"
17562568837704782305,"J Watkins, 2005",,2005,J Watkins,https://www.cambridge.org/core/journals/international-journal-of-cultural-property/article/cultural-nationalists-internationalists-and-intranationalists-whos-right-and-whose-right/B200FC33A62655713222B8A10494B644,"Cultural Nationalists, Internationalists, and “Intra-nationalists'': Who's Right and Whose Right?",31,"https://scholar.google.com/scholar?cites=17562568837704782305&as_sdt=20000005&sciodt=0,21&hl=en",7,0.03948798862559584,"J Watkins, 2005","J Watkins, 2005"
14785782626791987391,"R Tsosie, 2005",,2005,R Tsosie,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/wajlp18&section=7,The New Challenge to Native Identity: An Essay on Indigeneity and Whiteness,31,"https://scholar.google.com/scholar?cites=14785782626791987391&as_sdt=20000005&sciodt=0,21&hl=en",7,0.03948798862559584,"R Tsosie, 2005","R Tsosie, 2005"
9150014883505773863,"DE Rollins, DG Wilkins, GG Krueger, 1996",,1996,"DE Rollins, DG Wilkins, GG Krueger",https://link.springer.com/article/10.1007/s002280050129,Codeine disposition in human hair after single and multiple doses,49,"https://scholar.google.com/scholar?cites=9150014883505773863&as_sdt=20000005&sciodt=0,21&hl=en",8,0.11498025211749621,"DE Rollins, DG Wilkins, GG Krueger, 1996","DE Rollins, DG Wilkins, GG Krueger, 1996"
5648744234272252653,"P Kintz, V Cirimele, C Jamey, B Ludes, 2003",,2003,"P Kintz, V Cirimele, C Jamey, B Ludes",http://www.astm.org/DIGITAL_LIBRARY/JOURNALS/FORENSIC/PAGES/JFS2002209.htm,Testing for GHB in hair by GC/MS/MS after a single exposure. Application to document sexual assault,139,"https://scholar.google.com/scholar?cites=5648744234272252653&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"P Kintz, V Cirimele, C Jamey, B Ludes, 2003","P Kintz, V Cirimele, C Jamey, B Ludes, 2003"
1300487769780795764,"AT Kicman, DB Gower, 2003",,2003,"AT Kicman, DB Gower",http://journals.sagepub.com/doi/abs/10.1258/000456303766476977,"Anabolic steroids in sport: biochemical, clinical and analytical perspectives",129,"https://scholar.google.com/scholar?cites=1300487769780795764&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"AT Kicman, DB Gower, 2003","AT Kicman, DB Gower, 2003"
18340784075127997319,"R Kronstrand, S Förstberg-Peterson…, 1999",,1999,"R Kronstrand, S Förstberg-Peterson…",http://clinchem.aaccjnls.org/content/45/9/1485.short,Codeine concentration in hair after oral administration is dependent on melanin content,111,"https://scholar.google.com/scholar?cites=18340784075127997319&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"R Kronstrand, S Förstberg-Peterson…, 1999","R Kronstrand, S Förstberg-Peterson…, 1999"
11422487062322369514,"I Kim, AJ Barnes, JM Oyler, R Schepers…, 2002",,2002,"I Kim, AJ Barnes, JM Oyler, R Schepers…",http://clinchem.aaccjnls.org/user/logout?current=node/25077,Plasma and oral fluid pharmacokinetics and pharmacodynamics after oral codeine administration,108,"https://scholar.google.com/scholar?cites=11422487062322369514&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"I Kim, AJ Barnes, JM Oyler, R Schepers…, 2002","I Kim, AJ Barnes, JM Oyler, R Schepers…, 2002"
5542809056682621416,"P Kintz, M Villain, B Ludes, 2004",,2004,"P Kintz, M Villain, B Ludes",https://journals.lww.com/drug-monitoring/Abstract/2004/04000/Testing_for_the_Undetectable_in_Drug_Facilitated.22.aspx,Testing for the undetectable in drug-facilitated sexual assault using hair analyzed by tandem mass spectrometry as evidence,86,"https://scholar.google.com/scholar?cites=5542809056682621416&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"P Kintz, M Villain, B Ludes, 2004","P Kintz, M Villain, B Ludes, 2004"
945316809774285821,"DE Rollins, DG Wilkins, GG Krueger…, 2003",,2003,"DE Rollins, DG Wilkins, GG Krueger…",https://academic.oup.com/jat/article-abstract/27/8/545/872220,The effect of hair color on the incorporation of codeine into human hair,91,"https://scholar.google.com/scholar?cites=945316809774285821&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"DE Rollins, DG Wilkins, GG Krueger…, 2003","DE Rollins, DG Wilkins, GG Krueger…, 2003"
5340121564545550085,"KB Scheidweiler, MA Huestis, 2004",,2004,"KB Scheidweiler, MA Huestis",http://pubs.acs.org/doi/abs/10.1021/ac049555t,"Simultaneous quantification of opiates, cocaine, and metabolites in hair by LC-APCI-MS/MS",82,"https://scholar.google.com/scholar?cites=5340121564545550085&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"KB Scheidweiler, MA Huestis, 2004","KB Scheidweiler, MA Huestis, 2004"
12255048152072684990,"M Villain, V Cirimele, P Kintz, 2004",,2004,"M Villain, V Cirimele, P Kintz",https://www.degruyter.com/view/j/cclm.2004.42.issue-11/cclm.2004.247/cclm.2004.247.xml,Hair analysis in toxicology,79,"https://scholar.google.com/scholar?cites=12255048152072684990&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"M Villain, V Cirimele, P Kintz, 2004","M Villain, V Cirimele, P Kintz, 2004"
12887805790666309,"P Kintz, P Bundeli, R Brenneisen…, 1998",,1998,"P Kintz, P Bundeli, R Brenneisen…",https://academic.oup.com/jat/article-abstract/22/3/231/789342,Dose—concentration relationships in hair from subjects in a controlled heroin-maintenance program,73,"https://scholar.google.com/scholar?cites=12887805790666309&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"P Kintz, P Bundeli, R Brenneisen…, 1998","P Kintz, P Bundeli, R Brenneisen…, 1998"
9374091059884041832,"KB Scheidweiler, EJ Cone, ET Moolchan…, 2005",,2005,"KB Scheidweiler, EJ Cone, ET Moolchan…",http://jpet.aspetjournals.org/content/313/2/909.short,"Dose-related distribution of codeine, cocaine, and metabolites into human hair following controlled oral codeine and subcutaneous cocaine administration",65,"https://scholar.google.com/scholar?cites=9374091059884041832&as_sdt=20000005&sciodt=0,21&hl=en",8,0.035970557324849724,"KB Scheidweiler, EJ Cone, ET Moolchan…, 2005","KB Scheidweiler, EJ Cone, ET Moolchan…, 2005"
5921970468688242762,"P Beck, WH Daughaday, 1967",,1967,"P Beck, WH Daughaday",https://www.jci.org/articles/view/105503,Human placental lactogen: studies of its acute metabolic effects and disposition in normal man,257,"https://scholar.google.com/scholar?cites=5921970468688242762&as_sdt=20000005&sciodt=0,21&hl=en",9,0.11498025211749621,"P Beck, WH Daughaday, 1967","P Beck, WH Daughaday, 1967"
10428250334141509184,"D Haig, 1993",,1993,D Haig,http://www.journals.uchicago.edu/doi/abs/10.1086/418300,Genetic conflicts in human pregnancy,1153,"https://scholar.google.com/scholar?cites=10428250334141509184&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"D Haig, 1993","D Haig, 1993"
7843932343635619984,"N Freinkel, 1980",,1980,N Freinkel,http://diabetes.diabetesjournals.org/content/29/12/1023.short,Banting Lecture 1980: Of pregnancy and progeny,1014,"https://scholar.google.com/scholar?cites=7843932343635619984&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"N Freinkel, 1980","N Freinkel, 1980"
5985443219542944097,"SSC Yen, O Llerena, B Little…, 1968",,1968,"SSC Yen, O Llerena, B Little…",https://academic.oup.com/jcem/article-abstract/28/12/1763/2715567,Disappearance rates of endogenous luteinizing hormone and chorionic gonadotropin in man,398,"https://scholar.google.com/scholar?cites=5985443219542944097&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"SSC Yen, O Llerena, B Little…, 1968","SSC Yen, O Llerena, B Little…, 1968"
8332409018479765682,"LA Barbour, CE McCurdy, TL Hernandez…, 2007",,2007,"LA Barbour, CE McCurdy, TL Hernandez…",http://care.diabetesjournals.org/content/30/Supplement_2/S112.short,Cellular mechanisms for insulin resistance in normal pregnancy and gestational diabetes,403,"https://scholar.google.com/scholar?cites=8332409018479765682&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"LA Barbour, CE McCurdy, TL Hernandez…, 2007","LA Barbour, CE McCurdy, TL Hernandez…, 2007"
437725065527904454,"EA RYAN, L ENNS, 1988",,1988,"EA RYAN, L ENNS",https://academic.oup.com/jcem/article-abstract/67/2/341/2651959,Role of gestational hormones in the induction of insulin resistance,346,"https://scholar.google.com/scholar?cites=437725065527904454&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"EA RYAN, L ENNS, 1988","EA RYAN, L ENNS, 1988"
15350269223735596002,"NV Costrini, RK Kalkhoff, 1971",,1971,"NV Costrini, RK Kalkhoff",https://www.jci.org/articles/view/106593,"Relative effects of pregnancy, estradiol, and progesterone on plasma insulin and pancreatic islet insulin secretion",296,"https://scholar.google.com/scholar?cites=15350269223735596002&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"NV Costrini, RK Kalkhoff, 1971","NV Costrini, RK Kalkhoff, 1971"
827661212640553183,"E Herrera, RH Knopp…, 1969",,1969,"E Herrera, RH Knopp…",https://www.jci.org/articles/view/106192,"Carbohydrate metabolism in pregnancy: VI. Plasma fuels, insulin, liver composition, gluconeogenesis, and nitrogen metabolism during late gestation in the fed and …",268,"https://scholar.google.com/scholar?cites=827661212640553183&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"E Herrera, RH Knopp…, 1969","E Herrera, RH Knopp…, 1969"
1588436861565162544,"ER Simpson, PC MacDonald, 1981",,1981,"ER Simpson, PC MacDonald",http://www.annualreviews.org/doi/pdf/10.1146/annurev.ph.43.030181.001115,Endocrine physiology of the placenta,229,"https://scholar.google.com/scholar?cites=1588436861565162544&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"ER Simpson, PC MacDonald, 1981","ER Simpson, PC MacDonald, 1981"
13730670823633641108,"JB Buse, KS Polonsky, CF Burant, 2012",,2012,"JB Buse, KS Polonsky, CF Burant",,[CITATION][C] Type 2 diabetes mellitus,225,"https://scholar.google.com/scholar?cites=13730670823633641108&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"JB Buse, KS Polonsky, CF Burant, 2012","JB Buse, KS Polonsky, CF Burant, 2012"
15975869612911754694,"DE Wildman, C Chen, O Erez…, 2006",,2006,"DE Wildman, C Chen, O Erez…",http://www.pnas.org/content/103/9/3203.short,Evolution of the mammalian placenta revealed by phylogenetic analysis,216,"https://scholar.google.com/scholar?cites=15975869612911754694&as_sdt=20000005&sciodt=0,21&hl=en",9,0.035970557324849724,"DE Wildman, C Chen, O Erez…, 2006","DE Wildman, C Chen, O Erez…, 2006"
15251948508490504760,"R Van Horn, 2008",,2008,R Van Horn,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/walee15&section=11,Native American Graves Protection and Repatriation Act at the Margin: Does NAGPRA Govern...,7,"https://scholar.google.com/scholar?cites=15251948508490504760&as_sdt=20000005&sciodt=0,21&hl=en",4,0.28254399155509785,"R Van Horn, 2008","R Van Horn, 2008"
3322700976102201518,"R Tsosie, 2012",,2012,R Tsosie,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/arzjl44&section=37,NAGPRA and the Problem of Culturally Unidentifiable Remains: The Argument for a Human Rights Framework,14,"https://scholar.google.com/scholar?cites=3322700976102201518&as_sdt=20000005&sciodt=0,21&hl=en",4,0.1550110360909414,"R Tsosie, 2012","R Tsosie, 2012"
12721276206224663352,"B Arnold, RJ Jeske, 2014",,2014,"B Arnold, RJ Jeske",http://www.annualreviews.org/doi/abs/10.1146/annurev-anthro-102313-025851,The archaeology of death: mortuary archaeology in the United States and Europe 1990–2013,3,"https://scholar.google.com/scholar?cites=12721276206224663352&as_sdt=20000005&sciodt=0,21&hl=en",4,0.05829111590479931,"B Arnold, RJ Jeske, 2014","B Arnold, RJ Jeske, 2014"
13131386537434628736,"AH Midler, 2011",,2011,AH Midler,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/chknt86&section=51,The Spirit of NAGPRA: The Native American Graves Protection and Repatriation Act and the Regulation of Culturally Unidentifiable Remains,3,"https://scholar.google.com/scholar?cites=13131386537434628736&as_sdt=20000005&sciodt=0,21&hl=en",4,0.05829111590479931,"AH Midler, 2011","AH Midler, 2011"
7203238844428372752,"CYN Smith, 2016",,2016,CYN Smith,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/yljfor126&section=20,Oral tradition and the Kennewick man,1,"https://scholar.google.com/scholar?cites=7203238844428372752&as_sdt=20000005&sciodt=0,21&hl=en",4,0.05829111590479931,"CYN Smith, 2016","CYN Smith, 2016"
10196178540538284387,"KT Luu, S Bergqvist, E Chen, D Hu-Lowe…, 2012",,2012,"KT Luu, S Bergqvist, E Chen, D Hu-Lowe…",http://jpet.aspetjournals.org/user/logout?current=node/47956,A model-based approach to predicting the human pharmacokinetics of a monoclonal antibody...,48,"https://scholar.google.com/scholar?cites=10196178540538284387&as_sdt=20000005&sciodt=0,21&hl=en",10,0.11498025211749621,"KT Luu, S Bergqvist, E Chen, D Hu-Lowe…, 2012","KT Luu, S Bergqvist, E Chen, D Hu-Lowe…, 2012"
10615239920685797498,"M Dostalek, I Gardner, BM Gurbaxani, RH Rose…, 2013",,2013,"M Dostalek, I Gardner, BM Gurbaxani, RH Rose…",https://link.springer.com/article/10.1007/s40262-012-0027-4,"Pharmacokinetics, pharmacodynamics and physiologically-based pharmacokinetic modelling of monoclonal antibodies",118,"https://scholar.google.com/scholar?cites=10615239920685797498&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"M Dostalek, I Gardner, BM Gurbaxani, RH Rose…, 2013","M Dostalek, I Gardner, BM Gurbaxani, RH Rose…, 2013"
6025095691374359196,"S Shi, 2014",,2014,S Shi,http://www.ingentaconnect.com/content/ben/cdm/2014/00000015/00000003/art00003,Biologics: an update and challenge of their pharmacokinetics,40,"https://scholar.google.com/scholar?cites=6025095691374359196&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"S Shi, 2014","S Shi, 2014"
8663156995271022222,"E Ezan, 2013",,2013,E Ezan,https://www.sciencedirect.com/science/article/pii/S0169409X13000525,"Pharmacokinetic studies of protein drugs: past, present and future",34,"https://scholar.google.com/scholar?cites=8663156995271022222&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"E Ezan, 2013","E Ezan, 2013"
343607547973197631,"Y Cao, WJ Jusko, 2014",,2014,"Y Cao, WJ Jusko",https://link.springer.com/article/10.1007/s10928-014-9372-2,Incorporating target-mediated drug disposition in a minimal physiologically-based pharmacokinetic model for monoclonal antibodies,33,"https://scholar.google.com/scholar?cites=343607547973197631&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"Y Cao, WJ Jusko, 2014","Y Cao, WJ Jusko, 2014"
13794415118584442475,"P Dua, E Hawkins…, 2015",,2015,"P Dua, E Hawkins…",http://onlinelibrary.wiley.com/doi/10.1002/psp4.41/full,A tutorial on target‐mediated drug disposition (TMDD) models,33,"https://scholar.google.com/scholar?cites=13794415118584442475&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"P Dua, E Hawkins…, 2015","P Dua, E Hawkins…, 2015"
6339003399203852297,"J Mateo, J Berlin, JS De Bono, RB Cohen…, 2014",,2014,"J Mateo, J Berlin, JS De Bono, RB Cohen…",https://link.springer.com/article/10.1007/s00280-014-2576-8,A first-in-human study of the anti-α5β1 integrin monoclonal antibody PF-04605412 administered intravenously to patients with advanced solid tumors,21,"https://scholar.google.com/scholar?cites=6339003399203852297&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"J Mateo, J Berlin, JS De Bono, RB Cohen…, 2014","J Mateo, J Berlin, JS De Bono, RB Cohen…, 2014"
946813516569675512,"J Wang, S Iyer, PJ Fielder, JD Davis…, 2016",,2016,"J Wang, S Iyer, PJ Fielder, JD Davis…",http://onlinelibrary.wiley.com/doi/10.1002/bdd.1952/full,Projecting human pharmacokinetics of monoclonal antibodies from nonclinical data: comparative evaluation of prediction approaches in early drug development,20,"https://scholar.google.com/scholar?cites=946813516569675512&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"J Wang, S Iyer, PJ Fielder, JD Davis…, 2016","J Wang, S Iyer, PJ Fielder, JD Davis…, 2016"
2237652272728350782,"L Li, I Gardner, M Dostalek, M Jamei, 2014",,2014,"L Li, I Gardner, M Dostalek, M Jamei",https://link.springer.com/article/10.1208/s12248-014-9640-5,Simulation of Monoclonal Antibody Pharmacokinetics in HumansUsing a Minimal Physiologically Based Model,20,"https://scholar.google.com/scholar?cites=2237652272728350782&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"L Li, I Gardner, M Dostalek, M Jamei, 2014","L Li, I Gardner, M Dostalek, M Jamei, 2014"
9245151949598677441,"T Igawa, K Haraya, K Hattori, 2016",,2016,"T Igawa, K Haraya, K Hattori",http://onlinelibrary.wiley.com/doi/10.1111/imr.12392/full,Sweeping antibody as a novel therapeutic antibody modality capable of eliminating soluble antigens from circulation,13,"https://scholar.google.com/scholar?cites=9245151949598677441&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"T Igawa, K Haraya, K Hattori, 2016","T Igawa, K Haraya, K Hattori, 2016"
6470127623893261586,"K Haraya, T Tachibana, M Nanami, M Ishigai, 2014",,2014,"K Haraya, T Tachibana, M Nanami, M Ishigai",http://www.tandfonline.com/doi/abs/10.3109/00498254.2014.941963,Application of human FcRn transgenic mice as a pharmacokinetic screening tool of monoclonal antibody,14,"https://scholar.google.com/scholar?cites=6470127623893261586&as_sdt=20000005&sciodt=0,21&hl=en",10,0.035970557324849724,"K Haraya, T Tachibana, M Nanami, M Ishigai, 2014","K Haraya, T Tachibana, M Nanami, M Ishigai, 2014"
9673865814718741327,"AE Edwards, 2012",,2012,AE Edwards,http://search.proquest.com/openview/9406b31243bcb868cb0e7bf21f652183/1?pq-origsite=gscholar&cbl=18750&diss=y,"Repatriation in practice: The process of returning human remains in the United States, Norway, and New Zealand",1,"https://scholar.google.com/scholar?cites=9673865814718741327&as_sdt=20000005&sciodt=0,21&hl=en",4,0.09671992018614217,"AE Edwards, 2012","AE Edwards, 2012"
11176899677694586475,"AW Minikowski, 2016",,2016,AW Minikowski,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/nordak92&section=22,The Creation of Tribal Cultural Hegemony under the Indian Arts and Crafts Act and Native American Graves Protection and Repatriation Act,,,4,0.09671992018614217,"AW Minikowski, 2016","AW Minikowski, 2016"
8UbSKO-skZYJ,"J Normoyle, 2014",,2014,J Normoyle,http://search.proquest.com/openview/f2020de3ca609235eada73230071a108/1?pq-origsite=gscholar&cbl=18750&diss=y,Archaeology and identity: The Native American Graves Protection and Repatriation Act and the cultural affiliation process,,,4,0.09671992018614217,"J Normoyle, 2014","J Normoyle, 2014"
5624372166291434354,"W STEVENS, 2018",,2018,W STEVENS,http://law.und.edu/_files/docs/ndlr/pdf/issues/92/2/92ndlr397.pdf,THE CREATION OF TRIBAL CULTURAL HEGEMONY UNDER THE INDIAN ARTS AND CRAFTS ACT AND NATIVE AMERICAN GRAVES PROTECTION AND …,,,4,0.09671992018614217,"W STEVENS, 2018","W STEVENS, 2018"
3056560230291582747,"JS Cybulski, NS Ossenberg, WD Wade, 1979",,1979,"JS Cybulski, NS Ossenberg, WD Wade",,"Statement on the excavation, treatment, analysis and disposition of human skeletal remains...",7,"https://scholar.google.com/scholar?cites=3056560230291582747&as_sdt=20000005&sciodt=0,21&hl=en",11,0.07990256327241646,"JS Cybulski, NS Ossenberg, WD Wade, 1979","JS Cybulski, NS Ossenberg, WD Wade, 1979"
16083139259867647804,"JE Buikstra, LA Beck, 2017",,2017,"JE Buikstra, LA Beck",https://books.google.com/books?hl=en&lr=&id=S9ZADgAAQBAJ&oi=fnd&pg=PT9&ots=jeFTa54A47&sig=2LMe3LsA2kzyvAKGHW_gIve_4iE,Bioarchaeology: the contextual analysis of human remains,188,"https://scholar.google.com/scholar?cites=16083139259867647804&as_sdt=20000005&sciodt=0,21&hl=en",11,0.050066936412210536,"JE Buikstra, LA Beck, 2017","JE Buikstra, LA Beck, 2017"
3152508746406318074,"M Hamilton, 2010",,2010,M Hamilton,https://books.google.com/books?hl=en&lr=&id=H90JE18jrZ0C&oi=fnd&pg=PR7&ots=qyDaOoTbNP&sig=lmeCRPMRwZPlK6AtQ3sN-pndJwo,Collections and objections: aboriginal material culture in southern Ontario,32,"https://scholar.google.com/scholar?cites=3152508746406318074&as_sdt=2005&sciodt=0,5&hl=en",11,0.0590080600290453,"M Hamilton, 2010","M Hamilton, 2010"
14394651384165021367,"JE Levy, 1986",,1986,JE Levy,http://rla.unc.edu/NCAC/Publications/NCAC_24.pdf,Skeletal Analysis in Southeastern Archaeology,3,"https://scholar.google.com/scholar?cites=14394651384165021367&as_sdt=20000005&sciodt=0,21&hl=en",11,0.026113419960132337,"JE Levy, 1986","JE Levy, 1986"
14547843655187095390,"JS Cybulski, MA Katzenberg, 2014",,2014,"JS Cybulski, MA Katzenberg",https://link.springer.com/chapter/10.1007/978-3-319-06370-6_7,Bioarchaeology in Canada: Origins and Contemporary Issues,,,11,0.026113419960132337,"JS Cybulski, MA Katzenberg, 2014","JS Cybulski, MA Katzenberg, 2014"
lIA4Z1ET9BEJ,"J Young, 2016",,2016,J Young,https://books.google.com/books?hl=en&lr=&id=RGqzDAAAQBAJ&oi=fnd&pg=PA119&ots=w4vwwFxnTd&sig=VRc6WKfu4InL4kCBHgNaEpMWquc,"Collection, Curation, Repatriation: Exploring the Concept of Museum Skeletal Populations as Missing Persons",,,11,0.026113419960132337,"J Young, 2016","J Young, 2016"
wk3j-rZjTMIJ,"JS CYBULSKI, 2012",,2012,JS CYBULSKI,https://books.google.com/books?hl=en&lr=&id=8V0ijRYk_2UC&oi=fnd&pg=PA245&ots=wpYyAwquEw&sig=qsfW4P65YjkUCbqSy5RYoK4L2So,History of Human Paleopathology in Canada,,,11,0.026113419960132337,"JS CYBULSKI, 2012","JS CYBULSKI, 2012"
77t4AF5EzY0J,"S Pfeiffer, L Lesage, 2014",,2014,"S Pfeiffer, L Lesage",http://www.jstor.org/stable/43967076,"Le rapatriement des ancêtres Wendat, 2013",,,11,0.026113419960132337,"S Pfeiffer, L Lesage, 2014","S Pfeiffer, L Lesage, 2014"
14296572490016015640,"B Babbit, 2000",,2000,B Babbit,http://www. cr. nps. gov/aad …,Letter from Secretary of the Interior Bruce Babbitt to Secretary of the Army Louis Caldera...,7,"https://scholar.google.com/scholar?cites=14296572490016015640&as_sdt=20000005&sciodt=0,21&hl=en",11,0.06897342472239475,"B Babbit, 2000","B Babbit, 2000"
18375538332098203800,"CS Larsen, PL Walker, 2005",,2005,"CS Larsen, PL Walker",https://books.google.com/books?hl=en&lr=&id=30xVqlqyONAC&oi=fnd&pg=PA111&ots=J2ODmR3HaK&sig=aoXElh24-xGmrR0dQa_JDvVYDY4,The ethics of bioarchaeology,47,"https://scholar.google.com/scholar?cites=18375538332098203800&as_sdt=20000005&sciodt=0,21&hl=en",11,0.02395351645207821,"CS Larsen, PL Walker, 2005","CS Larsen, PL Walker, 2005"
14235337207444317007,"PN Jones, 2005",,2005,PN Jones,https://books.google.com/books?hl=en&lr=&id=EHHe3W_zCc4C&oi=fnd&pg=PA5&ots=FcOoXWJB7p&sig=OkmX5Te3hoYlt4xQyA7GPnuli4g,Respect for the ancestors: American Indian cultural affiliation in the American West,10,"https://scholar.google.com/scholar?cites=14235337207444317007&as_sdt=20000005&sciodt=0,21&hl=en",11,0.02395351645207821,"PN Jones, 2005","PN Jones, 2005"
9527963908596689122,"FA Kaestle, 2003",,2003,FA Kaestle,https://books.google.com/books?hl=en&lr=&id=pQ1HZpXrqSMC&oi=fnd&pg=PA278&ots=kbc3TX677E&sig=BRJdnsTbosKf_QD1WLpLph6wSGk,"The good, the bad, and the ugly",8,"https://scholar.google.com/scholar?cites=9527963908596689122&as_sdt=20000005&sciodt=0,21&hl=en",11,0.02395351645207821,"FA Kaestle, 2003","FA Kaestle, 2003"
4213530864871126812,"PL Walker, 2004",,2004,PL Walker,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.655.3099&rep=rep1&type=pdf,Caring for the dead: Finding a common ground in disputes over Museum Collections of human remains,8,"https://scholar.google.com/scholar?cites=4213530864871126812&as_sdt=20000005&sciodt=0,21&hl=en",11,0.02395351645207821,"PL Walker, 2004","PL Walker, 2004"
10787203120900475161,"CS Larsen, 2005",,2005,CS Larsen,https://books.google.com/books?hl=en&lr=&id=g_ewk80euBQC&oi=fnd&pg=PA111&ots=xcPEGwi87Q&sig=kvQWWtysVewIJatxNI7FixZxopc,The Ethics of Bioarchaeology Clark Spencer Larsen and Phillip L. Walker,,,11,0.02395351645207821,"CS Larsen, 2005","CS Larsen, 2005"
wGKk4Z2bFCAJ,"O Marek-Martinez, 2016",,2016,O Marek-Martinez,https://books.google.com/books?hl=en&lr=&id=n6gYDQAAQBAJ&oi=fnd&pg=PT335&ots=BTgE9SZ2Fe&sig=dYePHFhxdSjYeXlH3g4M9feU3es,Archaeology the Tribal Way: Reestablishing the Boundaries of Culture,,,11,0.02395351645207821,"O Marek-Martinez, 2016","O Marek-Martinez, 2016"
7556527499680598700,"D Dickenson, 2008",,2008,D Dickenson,https://repository.library.georgetown.edu/handle/10822/548337,Body shopping: The economy fueled by flesh and blood,63,"https://scholar.google.com/scholar?cites=7556527499680598700&as_sdt=2005&sciodt=0,5&hl=en",26,0.3665482106284893,"D Dickenson, 2008","D Dickenson, 2008"
1971084081186387568,"R Hardcastle, 2007",,2007,R Hardcastle,,"Law and the human body: property rights, ownership and control",,,26,0.8080525076393856,"R Hardcastle, 2007","R Hardcastle, 2007"
13428854610867163914,"G Dutfield, 2017",,2017,G Dutfield,https://www.taylorfrancis.com/books/9781351927147,Intellectual property rights and the life science industries: a twentieth century history,304,"https://scholar.google.com/scholar?cites=13428854610867163914&as_sdt=2005&sciodt=0,5&hl=en",26,0.07917764956106879,"G Dutfield, 2017","G Dutfield, 2017"
7808630135051906131,"A Phillips, 2013",,2013,A Phillips,https://books.google.com/books?hl=en&lr=&id=iofSMrpBgZEC&oi=fnd&pg=PP1&ots=MS0QoIVO5C&sig=t1hgcSSlZdE_PL1qZlDmAlhyB2s,"Our bodies, whose property?",67,"https://scholar.google.com/scholar?cites=7808630135051906131&as_sdt=2005&sciodt=0,5&hl=en",26,0.12209162431372012,"A Phillips, 2013","A Phillips, 2013"
3033523631393697915,"D Dickenson, 2013",,2013,D Dickenson,https://books.google.com/books?hl=en&lr=&id=UVqrAgAAQBAJ&oi=fnd&pg=PR7&ots=C-zrgCYjkV&sig=W4ZjlRQzObl0y89I9igpim785Pg,Me medicine vs. we medicine: Reclaiming biotechnology for the common good,57,"https://scholar.google.com/scholar?cites=3033523631393697915&as_sdt=2005&sciodt=0,5&hl=en",26,0.07917764956106879,"D Dickenson, 2013","D Dickenson, 2013"
